_time,battery_percent,battery_voltage,humidity,pressure_hpa,rssi,temperature_f,dewpoint_f,temp_change_1h,temp_change_3h,pressure_change_1h,pressure_change_3h,humidity_change_1h,humidity_change_3h,dewpoint_change_1h,dewpoint_change_3h
2026-09-06 01:45:00+00:00,1.7,3.37,26.3,969.8,-39.0,98.0,57.61369533263062,-2.0999999999999943,-2.5,0.5,1.099999999999909,0.9000000000000021,0.9000000000000021,-0.8021826056404961,-1.138920260461454
2026-09-06 01:46:00+00:00,1.6,3.36,26.3,969.8,-40.0,98.0,57.61369533263062,-2.0,-2.5,0.5,1.0,0.9000000000000021,1.0,-0.7179913273641247,-1.0286911232169231
2026-09-06 01:47:00+00:00,2.1,3.3899999999999997,26.25,969.8499999999999,-39.0,97.95,57.51844929831643,-2.049999999999997,-2.549999999999997,0.6499999999998636,1.0499999999999545,0.8500000000000014,0.9499999999999993,-0.8132373616783113,-1.1239371575311097
2026-09-06 01:48:00+00:00,2.6,3.42,26.2,969.9,-38.0,97.9,57.42320326400225,-2.0999999999999943,-2.5999999999999943,0.6000000000000227,1.1000000000000227,0.8000000000000007,0.8000000000000007,-0.9084833959924978,-1.329412329089827
2026-09-06 01:49:00+00:00,1.5,3.35,26.3,969.9,-39.0,97.9,57.529093649043936,-2.0999999999999943,-2.6999999999999886,0.6000000000000227,1.1000000000000227,0.9000000000000021,0.9000000000000021,-0.8025930109508082,-1.3076994938538462
2026-09-06 01:50:00+00:00,0.2,3.22,26.3,969.9,-39.0,97.8,57.44448926954152,-2.200000000000003,-2.799999999999997,0.6000000000000227,1.1000000000000227,0.9000000000000021,1.0,-0.887197390453224,-1.2820347616785739
2026-09-06 01:51:00+00:00,1.9,3.39,26.3,969.9,-38.0,97.8,57.44448926954152,-2.1000000000000085,-2.9000000000000057,0.6000000000000227,1.1999999999999318,0.9000000000000021,1.0,-0.8030033660796931,-1.366169585818703
2026-09-06 01:52:00+00:00,3.2,3.43,26.3,969.9,-38.0,97.8,57.44448926954152,-2.1000000000000085,-2.9000000000000057,0.6000000000000227,1.1999999999999318,0.9000000000000021,1.0,-0.8030033660796931,-1.366169585818703
2026-09-06 01:53:00+00:00,1.5,3.35,26.3,969.9,-38.0,97.7,57.35988219399452,-2.200000000000003,-3.0,0.6000000000000227,1.1000000000000227,0.9000000000000021,1.0,-0.8876104416266912,-1.4507766613657012
2026-09-06 01:54:00+00:00,3.6,3.44,26.4,969.9,-38.0,97.7,57.465341763862305,-2.0999999999999943,-3.0,0.6000000000000227,1.1999999999999318,1.0,1.1999999999999993,-0.6979541011538899,-1.2346238340776452
2026-09-06 01:55:00+00:00,1.5,3.35,26.3,969.9,-40.0,97.7,57.35988219399452,-2.0999999999999943,-3.0,0.5,1.1000000000000227,0.9000000000000021,1.1000000000000014,-0.8034136710216728,-1.3400834039454281
2026-09-06 01:56:00+00:00,1.5,3.35,26.4,969.9,-38.0,97.6,57.380693433386114,-2.200000000000003,-3.1000000000000085,0.5500000000000682,1.1999999999999318,0.9499999999999993,1.0999999999999979,-0.8373870945443969,-1.42996542197411
2026-09-06 01:57:00+00:00,1.5,3.35,26.4,969.9,-38.0,97.6,57.380693433386114,-2.200000000000003,-3.1000000000000085,0.6000000000000227,1.1000000000000227,0.8999999999999986,1.0999999999999979,-0.8921717574587049,-1.42996542197411
2026-09-06 01:58:00+00:00,1.3,3.33,26.4,969.9,-38.0,97.6,57.380693433386114,-2.1000000000000085,-3.1000000000000085,0.5,1.1000000000000227,0.8999999999999986,1.0999999999999979,-0.8079324422394478,-1.42996542197411
2026-09-06 01:59:00+00:00,0.1,3.21,26.4,969.9,-38.0,97.5,57.29604241243109,-2.200000000000003,-3.200000000000003,0.5,1.1000000000000227,0.8999999999999986,1.1999999999999993,-0.8925834631944696,-1.4039231855088588
2026-09-06 02:00:00+00:00,0.4,3.24,26.3,969.9,-39.0,97.5,57.19065995425123,-2.200000000000003,-3.25,0.5,1.1000000000000227,0.8000000000000007,1.0500000000000007,-0.9979659213743304,-1.606718308920179
2026-09-06 02:01:00+00:00,2.9,3.42,26.4,969.9,-38.0,97.5,57.29604241243109,-2.200000000000003,-3.299999999999997,0.5,1.1000000000000227,0.8999999999999986,1.0999999999999979,-0.8925834631944696,-1.5987485159717778
2026-09-06 02:02:00+00:00,3.6,3.44,26.5,969.9,-38.0,97.5,57.40107419393237,-2.200000000000003,-3.299999999999997,0.5,1.1000000000000227,1.0,1.3000000000000007,-0.7875516816931949,-1.3829833610293107
2026-09-06 02:03:00+00:00,3.6,3.44,26.4,969.9,-38.0,97.4,57.21138870086895,-2.1999999999999886,-3.3999999999999915,0.39999999999997726,1.1000000000000227,0.8999999999999986,1.1999999999999993,-0.8929951189701626,-1.5726688540927256
2026-09-06 02:04:00+00:00,3.5,3.435,26.4,969.9,-38.0,97.4,57.21138870086895,-2.1999999999999886,-3.3999999999999915,0.5,1.1000000000000227,0.8999999999999986,1.1999999999999993,-0.8929951189701626,-1.5726688540927256
2026-09-06 02:05:00+00:00,3.4,3.43,26.4,969.9,-38.0,97.4,57.21138870086895,-2.1999999999999886,-3.3999999999999915,0.5,1.1000000000000227,0.7999999999999972,1.1999999999999993,-1.0021077625356298,-1.5726688540927256
2026-09-06 02:06:00+00:00,1.9,3.39,26.5,970.0,-38.0,97.3,57.23168723074536,-2.200000000000003,-3.5,0.5,1.2999999999999545,0.8999999999999986,1.3000000000000007,-0.8975247774707995,-1.5523703242163194
2026-09-06 02:07:00+00:00,1.4,3.34,26.4,969.9,-39.0,97.3,57.12673229857142,-2.200000000000003,-3.4000000000000057,0.39999999999997726,1.1999999999999318,0.7999999999999972,1.3999999999999986,-1.0024797096447386,-1.350682723081313
2026-09-06 02:08:00+00:00,1.4,3.34,26.5,970.0,-39.0,97.3,57.23168723074536,-2.1000000000000085,-3.4000000000000057,0.5,1.2000000000000455,0.8999999999999986,1.3000000000000007,-0.8132375873680502,-1.4682783671945927
2026-09-06 02:09:00+00:00,2.6,3.41,26.5,970.0,-38.0,97.3,57.23168723074536,-2.1000000000000085,-3.4000000000000057,0.5,1.2000000000000455,0.8000000000000007,1.5,-0.9218968574623787,-1.2457277909073738
2026-09-06 02:10:00+00:00,2.3,3.41,26.5,969.9,-38.0,97.3,57.23168723074536,-2.1000000000000085,-3.5,0.39999999999997726,1.1000000000000227,0.8000000000000007,1.5,-0.9218968574623787,-1.3297391229795679
2026-09-06 02:11:00+00:00,1.4,3.34,26.5,970.0,-38.0,97.3,57.23168723074536,-2.0,-3.5,0.5,1.2000000000000455,0.8000000000000007,1.6999999999999993,-0.8375674121927759,-1.105535698148124
2026-09-06 02:12:00+00:00,1.4,3.34,26.6,970.0,-38.0,97.2,57.25155841170674,-2.0,-3.700000000000003,0.5,1.2999999999999545,0.9000000000000021,1.8000000000000007,-0.7333640566890338,-1.1695919131324501
2026-09-06 02:13:00+00:00,0.5,3.25,26.5,970.0,-38.0,97.2,57.14698972163828,-2.0,-3.5999999999999943,0.5,1.2000000000000455,0.8000000000000007,1.6999999999999993,-0.8379327467574953,-1.1902332072552042
2026-09-06 02:14:00+00:00,2.2,3.41,26.6,970.1,-39.0,97.1,57.16681992596069,-2.1000000000000085,-3.700000000000003,0.6000000000000227,1.3000000000000682,0.9000000000000021,1.9000000000000021,-0.818102542435085,-1.0577042212644443
2026-09-06 02:15:00+00:00,1.5,3.35,26.6,970.1,-38.0,97.1,57.16681992596069,-2.1000000000000085,-3.700000000000003,0.6000000000000227,1.3000000000000682,0.8000000000000007,1.9000000000000021,-0.9263117110756625,-1.0577042212644443
2026-09-06 02:16:00+00:00,1.4,3.34,26.6,970.1,-42.0,97.1,57.16681992596069,-2.0,-3.700000000000003,0.5,1.3000000000000682,0.9000000000000021,1.7000000000000028,-0.7337676384874641,-1.2827027316892554
2026-09-06 02:17:00+00:00,1.4,3.34,26.5,970.1,-38.0,97.1,57.06228952735188,-2.0,-3.700000000000003,0.5,1.3000000000000682,0.6999999999999993,1.6000000000000014,-0.9464678232438359,-1.387233130298064
2026-09-06 02:18:00+00:00,0.4,3.24,26.7,970.1,-38.0,97.1,57.27100508116706,-2.0,-3.700000000000003,0.5,1.3500000000000227,0.8999999999999986,1.8499999999999979,-0.737752269428654,-1.1223677121046478
2026-09-06 02:19:00+00:00,1.9500000000000002,3.34,26.65,970.1,-38.5,97.05,57.176541920937396,-1.9500000000000028,-3.75,0.6000000000000227,1.3999999999999773,0.8499999999999979,1.8499999999999979,-0.7478384195751957,-1.1606810079560859
2026-09-06 02:20:00+00:00,3.5,3.44,26.6,970.1,-39.0,97.0,57.08207876070774,-2.0,-3.799999999999997,0.6000000000000227,1.3999999999999773,0.7000000000000028,1.9000000000000021,-0.9500638827856918,-1.1424453865173945
2026-09-06 02:21:00+00:00,3.6,3.44,26.5,970.1,-38.0,97.0,56.9775866477585,-1.9000000000000057,-3.799999999999997,0.6000000000000227,1.3000000000000682,0.6000000000000014,1.6999999999999993,-0.9701370160660545,-1.359636281134982
2026-09-06 02:22:00+00:00,1.4,3.34,26.7,970.1,-40.0,97.0,57.18622574809836,-1.9000000000000057,-3.799999999999997,0.6000000000000227,1.3999999999999773,0.8000000000000007,1.8999999999999986,-0.7614979157261956,-1.1509971807951231
2026-09-06 02:23:00+00:00,1.3,3.33,26.6,970.2,-38.0,97.0,57.08207876070774,-1.7999999999999972,-3.799999999999997,0.7000000000000455,1.400000000000091,0.6000000000000014,1.8000000000000007,-0.8885418428570588,-1.255144168185744
2026-09-06 02:24:00+00:00,2.0,3.4,26.6,970.2,-38.0,96.9,56.99733491582078,-1.8999999999999915,-3.8999999999999915,0.6000000000000227,1.400000000000091,0.7000000000000028,1.7000000000000028,-0.8659670503114683,-1.4521877418291638
2026-09-06 02:25:00+00:00,3.1,3.43,26.7,970.2,-38.0,96.9,57.101443741183225,-1.7999999999999972,-4.0,0.7000000000000455,1.400000000000091,0.5999999999999979,1.8999999999999986,-0.8916304544133382,-1.3197065836559645
2026-09-06 02:26:00+00:00,1.4,3.34,26.7,970.2,-38.0,96.9,57.101443741183225,-1.7999999999999972,-3.8999999999999915,0.6000000000000227,1.400000000000091,0.6999999999999993,1.8000000000000007,-0.7847133364702401,-1.3480789164667186
2026-09-06 02:27:00+00:00,1.5,3.35,26.7,970.2,-39.0,96.9,57.101443741183225,-1.6999999999999886,-3.8999999999999915,0.6000000000000227,1.400000000000091,0.5999999999999979,1.8000000000000007,-0.8071252349871614,-1.3480789164667186
2026-09-06 02:28:00+00:00,1.4,3.34,26.8,970.2,-39.0,96.8,57.12038727452761,-1.7999999999999972,-4.0,0.6000000000000227,1.400000000000091,0.6999999999999993,1.9000000000000021,-0.7881817016427775,-1.3291353831223347
2026-09-06 02:29:00+00:00,1.8,3.38,26.6,970.2,-38.0,96.8,56.91258839117274,-1.7999999999999972,-4.1000000000000085,0.5,1.400000000000091,0.5,1.7000000000000028,-0.9959805849976462,-1.6209023128347795
2026-09-06 02:30:00+00:00,1.4,3.34,26.8,970.2,-40.0,96.8,57.12038727452761,-1.75,-4.1000000000000085,0.5499999999999545,1.400000000000091,0.6999999999999993,1.9000000000000021,-0.7459277385853724,-1.4131034294799107
2026-09-06 02:31:00+00:00,1.4,3.34,26.7,970.2,-39.0,96.8,57.016659060295204,-1.7000000000000028,-4.1000000000000085,0.6000000000000227,1.3000000000000682,0.5999999999999979,1.8000000000000007,-0.807401989760379,-1.5168316437123153
2026-09-06 02:32:00+00:00,1.4,3.34,26.7,970.3,-38.0,96.8,57.016659060295204,-1.7000000000000028,-4.1000000000000085,0.599999999999909,1.3999999999999773,0.5999999999999979,1.8000000000000007,-0.807401989760379,-1.5168316437123153
2026-09-06 02:33:00+00:00,1.6,3.36,26.9,970.3,-38.0,96.7,57.138912136963754,-1.7999999999999972,-4.200000000000003,0.599999999999909,1.3999999999999773,0.7999999999999972,2.0,-0.6851489130918296,-1.3945785670437658
2026-09-06 02:34:00+00:00,1.4,3.34,26.7,970.3,-42.0,96.7,56.93187170530774,-1.7000000000000028,-4.200000000000003,0.599999999999909,1.3999999999999773,0.5999999999999979,1.8000000000000007,-0.8076787118143471,-1.6016189986997773
2026-09-06 02:35:00+00:00,2.15,3.38,26.75,970.3,-40.5,96.7,56.983716795696765,-1.7000000000000028,-4.200000000000003,0.599999999999909,1.3999999999999773,0.6499999999999986,1.8500000000000014,-0.7558336214253245,-1.5497739083107547
2026-09-06 02:36:00+00:00,2.9,3.42,26.8,970.3,-39.0,96.7,57.03556188608578,-1.5999999999999943,-4.200000000000003,0.599999999999909,1.3999999999999773,0.6000000000000014,1.9000000000000021,-0.7258771164037654,-1.4979288179217392
2026-09-06 02:37:00+00:00,1.9,3.39,26.7,970.3,-39.0,96.7,56.93187170530774,-1.5999999999999943,-4.200000000000003,0.599999999999909,1.3999999999999773,0.5,1.8000000000000007,-0.8295672971818036,-1.6016189986997773
2026-09-06 02:38:00+00:00,1.5,3.35,26.7,970.3,-38.0,96.6,56.84708167609436,-1.7000000000000028,-4.400000000000006,0.5,1.3999999999999773,0.5,1.8999999999999986,-0.9143573263951836,-1.6579932639534576
2026-09-06 02:39:00+00:00,1.4,3.34,26.8,970.3,-38.0,96.6,56.95073382919439,-1.7000000000000028,-4.300000000000011,0.5,1.3999999999999773,0.6000000000000014,1.9000000000000021,-0.8107051732951547,-1.5827568748131284
2026-09-06 02:40:00+00:00,1.7,3.37,26.8,970.3,-38.0,96.6,56.95073382919439,-1.6000000000000085,-4.400000000000006,0.5,1.3999999999999773,0.5,2.0,-0.8321567833778545,-1.5543411108534286
2026-09-06 02:41:00+00:00,1.4,3.34,27.0,970.3,-38.0,96.6,57.15702107561053,-1.6000000000000085,-4.300000000000011,0.5,1.2999999999999545,0.8999999999999986,2.1000000000000014,-0.4134999546683389,-1.3764696283969897
2026-09-06 02:42:00+00:00,2.3,3.41,26.6,970.3,-39.0,96.5,56.65833273739086,-1.5999999999999943,-4.5,0.5,1.2999999999999545,0.40000000000000213,1.8000000000000007,-0.9339937988385998,-1.8467422026569622
2026-09-06 02:43:00+00:00,3.5,3.44,26.8,970.3,-38.0,96.5,56.86590310372747,-1.5999999999999943,-4.5,0.5,1.2999999999999545,0.6000000000000014,2.0,-0.7264234325019885,-1.639171836320351
2026-09-06 02:44:00+00:00,3.3,3.43,26.6,970.3,-38.0,96.5,56.65833273739086,-1.5,-4.5,0.5,1.2999999999999545,0.40000000000000213,1.7000000000000028,-0.8494335135356081,-1.9591232382477202
2026-09-06 02:45:00+00:00,1.4,3.34,26.6,970.4,-39.0,96.5,56.65833273739086,-1.5,-4.5,0.6000000000000227,1.3999999999999773,0.3000000000000007,1.7000000000000028,-0.9553625952397624,-1.9591232382477202
2026-09-06 02:46:00+00:00,1.5,3.35,26.8,970.4,-39.0,96.5,56.86590310372747,-1.5,-4.5,0.6000000000000227,1.3999999999999773,0.5,2.0,-0.7477922289031511,-1.639171836320351
2026-09-06 02:47:00+00:00,1.3,3.33,26.7,970.4,-38.0,96.4,56.67749359448373,-1.5499999999999972,-4.599999999999994,0.5500000000000682,1.3999999999999773,0.4499999999999993,1.8000000000000007,-0.8409557038327051,-1.9399623811548494
2026-09-06 02:48:00+00:00,2.9,3.42,26.7,970.4,-39.0,96.4,56.67749359448373,-1.5,-4.599999999999994,0.5,1.3999999999999773,0.5,1.8000000000000007,-0.7457096695185186,-1.9399623811548494
2026-09-06 02:49:00+00:00,1.4,3.34,26.6,970.5,-38.0,96.4,56.573575492427246,-1.5,-4.599999999999994,0.6000000000000227,1.5,0.3000000000000007,1.7000000000000028,-0.9555181566166908,-2.043880483211332
2026-09-06 02:50:00+00:00,0.3,3.23,26.3,970.4,-39.0,96.3,56.175099979471156,-1.5,-4.700000000000003,0.5,1.3999999999999773,0.0,1.4000000000000021,-1.2693892900703645,-2.4423559961674215
2026-09-06 02:51:00+00:00,0.95,3.295,26.35,970.45,-38.5,96.3,56.22756011819624,-1.5,-4.700000000000003,0.5500000000000682,1.4500000000000455,0.05000000000000071,1.4500000000000028,-1.2169291513452833,-2.3898958574423403
2026-09-06 02:52:00+00:00,1.6,3.36,26.4,970.5,-38.0,96.3,56.28002025692131,-1.5,-4.700000000000003,0.6000000000000227,1.5,0.09999999999999787,1.5,-1.1644690126202093,-2.3374357187172663
2026-09-06 02:53:00+00:00,2.6,3.41,26.5,970.5,-38.0,96.3,56.38459129128082,-1.4000000000000057,-4.700000000000003,0.6000000000000227,1.5,0.1999999999999993,1.6000000000000014,-0.9752909027137022,-2.2328646843577573
2026-09-06 02:54:00+00:00,3.4,3.44,26.5,970.5,-39.0,96.3,56.38459129128082,-1.4000000000000057,-4.700000000000003,0.6000000000000227,1.5,0.10000000000000142,1.6000000000000014,-1.0807504725814852,-2.2328646843577573
2026-09-06 02:55:00+00:00,1.7,3.37,26.7,970.5,-38.0,96.3,56.59269554183339,-1.4000000000000057,-4.700000000000003,0.6000000000000227,1.5,0.3999999999999986,1.8000000000000007,-0.7671866521611292,-2.0247604338051843
2026-09-06 02:56:00+00:00,3.2,3.43,26.9,970.6,-38.0,96.2,56.71455566567185,-1.3999999999999915,-4.799999999999997,0.7000000000000455,1.6000000000000227,0.5,2.0,-0.666137767714261,-1.902900309966725
2026-09-06 02:57:00+00:00,0.5,3.25,26.5,970.6,-39.0,96.2,56.29986692463346,-1.3999999999999915,-4.799999999999997,0.7000000000000455,1.6000000000000227,0.10000000000000142,1.6000000000000014,-1.0808265087526507,-2.3175890510051147
2026-09-06 02:58:00+00:00,3.6,3.44,26.4,970.5,-38.0,96.2,56.19533424806545,-1.3999999999999915,-4.700000000000003,0.6000000000000227,1.3999999999999773,0.0,1.5,-1.1853591853206638,-2.3381564559420696
2026-09-06 02:59:00+00:00,1.6,3.36,26.5,970.6,-38.0,96.2,56.29986692463346,-1.2999999999999972,-4.700000000000003,0.7000000000000455,1.5,0.10000000000000142,1.6999999999999993,-0.996175487797629,-2.1212834002057264
2026-09-06 03:00:00+00:00,1.3,3.33,26.7,970.6,-39.0,96.1,56.42309141221,-1.4000000000000057,-4.700000000000003,0.7000000000000455,1.5,0.3999999999999986,2.099999999999998,-0.7675685420412321,-1.6883318447878821
2026-09-06 03:01:00+00:00,1.4,3.34,26.4,970.5,-38.0,96.1,56.11064554693418,-1.4000000000000057,-4.6000000000000085,0.6000000000000227,1.3999999999999773,0.0,1.8999999999999986,-1.1853968654969123,-1.8034641872771218
2026-09-06 03:02:00+00:00,1.9,3.39,26.7,970.5,-39.0,96.1,56.42309141221,-1.4000000000000057,-4.6000000000000085,0.6000000000000227,1.3999999999999773,0.1999999999999993,2.1999999999999993,-0.9779827817223676,-1.4910183220013025
2026-09-06 03:03:00+00:00,1.6,3.36,26.8,970.6,-39.0,96.1,56.52655351358612,-1.3000000000000114,-4.6000000000000085,0.7000000000000455,1.5,0.40000000000000213,2.400000000000002,-0.6848351872828289,-1.273682990455697
2026-09-06 03:04:00+00:00,3.5,3.44,26.6,970.5,-38.0,96.0,56.234519707333874,-1.4000000000000057,-4.700000000000003,0.6000000000000227,1.3999999999999773,0.20000000000000284,2.1000000000000014,-0.9768689935350778,-1.6795900268774275
2026-09-06 03:05:00+00:00,1.6,3.36,26.8,970.5,-39.0,96.0,56.44170944335261,-1.4000000000000057,-4.599999999999994,0.6000000000000227,1.3999999999999773,0.40000000000000213,2.3000000000000007,-0.7696792575163443,-1.3885900593466474
2026-09-06 03:06:00+00:00,1.6,3.36,26.75,970.5,-38.5,96.0,56.3899973891682,-1.2999999999999972,-4.599999999999994,0.5,1.3999999999999773,0.25,2.25,-0.841689841577157,-1.4403021135310539
2026-09-06 03:07:00+00:00,1.6,3.36,26.7,970.5,-38.0,96.0,56.3382853349838,-1.2999999999999972,-4.599999999999994,0.6000000000000227,1.3999999999999773,0.3000000000000007,2.1999999999999993,-0.7884469635876172,-1.4920141677154533
2026-09-06 03:08:00+00:00,1.8,3.38,26.8,970.6,-40.0,96.0,56.44170944335261,-1.2999999999999972,-4.599999999999994,0.6000000000000227,1.5,0.3000000000000007,2.3000000000000007,-0.7899777873927505,-1.3885900593466474
2026-09-06 03:09:00+00:00,1.4,3.34,26.8,970.5,-39.0,96.0,56.44170944335261,-1.2999999999999972,-4.599999999999994,0.5,1.3999999999999773,0.3000000000000007,2.3000000000000007,-0.7899777873927505,-1.3885900593466474
2026-09-06 03:10:00+00:00,2.0,3.4,27.0,970.5,-38.0,95.9,56.56262031954601,-1.3999999999999915,-4.799999999999997,0.6000000000000227,1.3999999999999773,0.5,2.5,-0.6690669111993444,-1.3514894146652878
2026-09-06 03:11:00+00:00,1.8,3.38,26.7,970.6,-38.0,95.9,56.253476582645874,-1.3999999999999915,-4.799999999999997,0.6000000000000227,1.5,0.1999999999999993,2.1999999999999993,-0.9782106480994841,-1.6606331515654276
2026-09-06 03:12:00+00:00,0.0,3.2,26.7,970.5,-38.0,95.9,56.253476582645874,-1.2999999999999972,-4.8999999999999915,0.5,1.3999999999999773,0.09999999999999787,2.1999999999999993,-0.9980818290608653,-1.744440583940687
2026-09-06 03:13:00+00:00,0.9,3.29,26.8,970.6,-39.0,95.8,56.27201329476607,-1.4000000000000057,-5.0,0.6000000000000227,1.5,0.3000000000000007,2.3000000000000007,-0.8749764268722089,-1.725903871820492
2026-09-06 03:14:00+00:00,1.5,3.35,26.9,970.5,-39.0,95.8,56.375022549758,-1.2999999999999972,-5.0,0.39999999999997726,1.3999999999999773,0.29999999999999716,2.299999999999997,-0.7917973762026875,-1.7364007072398806
2026-09-06 03:15:00+00:00,3.4,3.43,27.2,970.5,-38.0,95.8,56.68204063030228,-1.2999999999999972,-4.900000000000006,0.39999999999997726,1.3999999999999773,0.5999999999999979,2.599999999999998,-0.48477929565840583,-1.345534143291978
2026-09-06 03:16:00+00:00,3.6,3.44,27.0,970.5,-38.0,95.7,56.392767612566594,-1.3999999999999915,-5.0,0.39999999999997726,1.3999999999999773,0.3999999999999986,2.3999999999999986,-0.774052313394094,-1.6348071610276662
2026-09-06 03:17:00+00:00,2.3,3.41,26.8,970.5,-39.0,95.7,56.18716121616108,-1.3999999999999915,-5.0,0.39999999999997726,1.3999999999999773,0.3000000000000007,2.1999999999999993,-0.8751283111907995,-1.8404135574331804
2026-09-06 03:18:00+00:00,2.4,3.41,26.7,970.5,-38.0,95.7,56.083851052128466,-1.3999999999999915,-5.0,0.39999999999997726,1.3999999999999773,0.0,2.099999999999998,-1.1871540290385951,-1.943723721465794
2026-09-06 03:19:00+00:00,3.7,3.44,26.9,970.5,-38.0,95.7,56.29013261155703,-1.3499999999999943,-5.0,0.39999999999997726,1.3999999999999773,0.25,2.299999999999997,-0.8864093093803689,-1.7374421620372331
2026-09-06 03:20:00+00:00,1.2,3.32,26.8,970.6,-38.0,95.6,56.10230646784695,-1.4000000000000057,-5.1000000000000085,0.5,1.5,0.1999999999999993,2.1999999999999993,-0.9797722928607868,-1.9252683057473092
2026-09-06 03:21:00+00:00,2.0,3.4,26.8,970.6,-38.0,95.6,56.10230646784695,-1.4000000000000057,-5.0,0.5,1.5,0.3000000000000007,2.1000000000000014,-0.8752801799115488,-1.9544360965748666
2026-09-06 03:22:00+00:00,3.0,3.42,26.8,970.6,-38.0,95.6,56.10230646784695,-1.4000000000000057,-5.0,0.5,1.3999999999999773,0.10000000000000142,2.1000000000000014,-1.0839192802514077,-1.9544360965748666
2026-09-06 03:23:00+00:00,3.6,3.44,26.9,970.6,-38.0,95.6,56.20524000941627,-1.4000000000000057,-5.0,0.39999999999997726,1.3999999999999773,0.29999999999999716,2.1999999999999993,-0.8768387512914657,-1.8515025550055455
2026-09-06 03:24:00+00:00,3.55,3.44,26.95,970.6,-38.0,95.6,56.25653864064026,-1.3000000000000114,-5.0,0.39999999999997726,1.3999999999999773,0.34999999999999787,2.1999999999999993,-0.7407962751805215,-1.8565125386896142
2026-09-06 03:25:00+00:00,3.5,3.44,27.0,970.6,-38.0,95.6,56.307837271864244,-1.3000000000000114,-5.0,0.39999999999997726,1.3999999999999773,0.3000000000000007,2.1999999999999993,-0.7936064693189806,-1.8615225223736758
2026-09-06 03:26:00+00:00,1.3,3.33,26.9,970.6,-38.0,95.5,56.120344743210346,-1.4000000000000057,-5.099999999999994,0.39999999999997726,1.3999999999999773,0.1999999999999993,2.099999999999998,-0.9810989979728788,-2.049015051027574
2026-09-06 03:27:00+00:00,3.7,3.44,26.9,970.6,-38.0,95.5,56.120344743210346,-1.4000000000000057,-5.0,0.39999999999997726,1.3999999999999773,0.1999999999999993,2.099999999999998,-0.9810989979728788,-1.965079312041297
2026-09-06 03:28:00+00:00,1.3,3.33,26.9,970.6,-38.0,95.5,56.120344743210346,-1.2999999999999972,-5.0,0.39999999999997726,1.3999999999999773,0.09999999999999787,2.099999999999998,-1.0000425313172627,-1.965079312041297
2026-09-06 03:29:00+00:00,1.5,3.35,27.1,970.6,-39.0,95.4,56.2401567158969,-1.3999999999999915,-5.199999999999989,0.39999999999997726,1.3999999999999773,0.5,2.3000000000000007,-0.6724316752758384,-1.9292030783410183
2026-09-06 03:30:00+00:00,1.5,3.35,27.1,970.6,-38.0,95.4,56.2401567158969,-1.3999999999999915,-5.099999999999994,0.39999999999997726,1.3999999999999773,0.3000000000000007,2.3000000000000007,-0.8802305586307071,-1.8452673393547414
2026-09-06 03:31:00+00:00,1.8,3.38,27.0,970.6,-38.0,95.4,56.13796861541032,-1.3999999999999915,-5.099999999999994,0.39999999999997726,1.3999999999999773,0.3000000000000007,2.1999999999999993,-0.8786904448848816,-1.9474554398413204
2026-09-06 03:32:00+00:00,2.3,3.41,27.1,970.6,-38.0,95.4,56.2401567158969,-1.3999999999999915,-5.099999999999994,0.3000000000000682,1.3999999999999773,0.40000000000000213,2.3000000000000007,-0.7765023443983026,-1.8452673393547414
2026-09-06 03:33:00+00:00,1.5,3.35,27.0,970.7,-38.0,95.4,56.13796861541032,-1.2999999999999972,-5.099999999999994,0.40000000000009095,1.5,0.10000000000000142,2.1999999999999993,-1.000943521553431,-1.9474554398413204
2026-09-06 03:34:00+00:00,1.4,3.34,27.1,970.7,-38.0,95.3,56.15518079305188,-1.4000000000000057,-5.1000000000000085,0.40000000000009095,1.5,0.40000000000000213,2.200000000000003,-0.7766909122558587,-1.9584419291515331
2026-09-06 03:35:00+00:00,1.4,3.34,27.0,970.7,-38.0,95.3,56.0530302994091,-1.4000000000000057,-5.1000000000000085,0.40000000000009095,1.5,0.25,2.1000000000000014,-0.9306864962876631,-2.060592422794315
2026-09-06 03:36:00+00:00,1.3,3.33,27.1,970.7,-40.0,95.3,56.15518079305188,-1.4000000000000057,-5.1000000000000085,0.40000000000009095,1.5,0.3000000000000007,2.200000000000003,-0.8803810930338969,-1.9584419291515331
2026-09-06 03:37:00+00:00,1.5,3.35,27.2,970.7,-39.0,95.3,56.25700001977975,-1.4000000000000057,-5.0,0.40000000000009095,1.400000000000091,0.5,2.1999999999999993,-0.6748716855279895,-1.8843419821736376
2026-09-06 03:38:00+00:00,1.6,3.3600000000000003,27.15,970.7,-38.5,95.3,56.20609040641582,-1.2999999999999972,-5.0,0.40000000000009095,1.5,0.4499999999999993,2.1499999999999986,-0.640991269678544,-1.9352515955375722
2026-09-06 03:39:00+00:00,1.7,3.37,27.1,970.7,-38.0,95.3,56.15518079305188,-1.2999999999999972,-5.0,0.40000000000009095,1.4500000000000455,0.3000000000000007,2.1000000000000014,-0.7955530361425076,-1.9861612089015068
2026-09-06 03:40:00+00:00,1.5,3.35,27.3,970.7,-38.0,95.2,56.27343683794573,-1.3999999999999915,-5.099999999999994,0.40000000000009095,1.400000000000091,0.5,2.3000000000000007,-0.6772969912486602,-1.8679051640076594
